applicant_id,applicant_name,cibil_score,existing_loans_lakhs,bank_account_verified,pan_verified,udyam_registration_no,gstin_status,project_report_attached,collateral_value_lakhs,business_vintage_years,monthly_cashflow_avg_inr,document_completeness_pct,target_readiness_score
ENT_IN_21298,Anita Kumar,0,18.66,1,0,UDYAM-GJ-03-7562215,NOT_APPLICABLE,1,31.72,0.6,391546,80.9,58.9
ENT_IN_21299,Savita Verma,675,2.41,1,1,NOT_REGISTERED,NOT_APPLICABLE,1,3.62,10.1,213410,94.1,84.5
ENT_IN_21300,Rahul Shah,667,16.82,1,0,NOT_REGISTERED,ACTIVE,1,34.03,2.8,375890,69.5,79.1
ENT_IN_21301,Mamta Banerjee,581,0.16,1,0,UDYAM-KA-03-9153404,NOT_APPLICABLE,0,21.03,3.8,219124,56.2,55.5
ENT_IN_21302,Karan Kumar,607,20.86,1,1,UDYAM-TN-03-1712432,ACTIVE,0,31.05,10.0,314154,88.6,77.4
ENT_IN_21303,Sangeeta Mehta,745,14.13,1,1,NOT_REGISTERED,ACTIVE,1,8.76,10.6,253871,68.6,86.4
ENT_IN_21304,Ramesh Verma,762,4.18,1,1,UDYAM-UP-03-6718618,NOT_APPLICABLE,1,21.2,1.6,74150,92.0,93.5
ENT_IN_21305,Gurpreet Chatterjee,708,16.82,1,1,NOT_REGISTERED,ACTIVE,1,22.71,11.4,349957,88.7,88.1
ENT_IN_21306,Geeta Singh,569,3.22,1,0,NOT_REGISTERED,ACTIVE,0,40.32,6.7,435183,67.5,57.5
ENT_IN_21307,Meena Chatterjee,0,10.3,1,1,UDYAM-UP-03-7535754,ACTIVE,1,2.0,9.2,228964,70.2,73.3
ENT_IN_21308,Mahesh Reddy,848,4.06,1,0,NOT_REGISTERED,ACTIVE,1,39.87,1.1,176824,90.0,87.1
ENT_IN_21309,Ganesh Sharma,721,3.0,1,1,UDYAM-TN-03-3690145,NOT_APPLICABLE,1,17.09,2.7,168646,62.8,83.0
ENT_IN_21310,Ayesha Khan,833,8.14,1,1,NOT_REGISTERED,NOT_APPLICABLE,1,14.26,7.7,210668,57.2,82.1
ENT_IN_21311,Rajesh Singh,683,3.92,1,1,UDYAM-TN-03-3690498,UNREGISTERED,0,35.82,0.9,227896,98.5,79.9
ENT_IN_21312,Priya Gowda,683,14.95,1,1,UDYAM-GJ-03-5172827,ACTIVE,1,11.75,6.2,279512,50.0,90.1
ENT_IN_21313,Sunita Rao,578,22.66,1,1,NOT_REGISTERED,NOT_APPLICABLE,1,44.59,0.8,394809,76.2,71.8
ENT_IN_21314,Geeta Khan,742,6.4,1,1,UDYAM-TN-03-8692493,ACTIVE,1,26.43,4.3,336200,52.2,86.9
ENT_IN_21315,Priya Nair,751,11.58,1,1,UDYAM-UP-03-7560645,NOT_APPLICABLE,1,29.66,1.6,412023,40.6,90.0
ENT_IN_21316,Vikram Sheikh,838,2.99,1,1,UDYAM-MH-03-7170650,ACTIVE,1,8.14,6.4,236342,86.7,100.0
ENT_IN_21317,Preeti Rao,682,23.26,1,1,NOT_REGISTERED,NOT_APPLICABLE,0,33.07,4.5,251581,57.4,66.0
ENT_IN_21318,Rekha Reddy,791,4.7,1,1,UDYAM-KA-03-8792437,ACTIVE,1,19.02,8.9,261245,69.3,100.0
ENT_IN_21319,Simran Mishra,710,3.59,1,1,NOT_REGISTERED,NOT_APPLICABLE,1,21.31,1.2,182656,94.1,78.1
ENT_IN_21320,Savita Mehta,826,10.69,1,1,UDYAM-UP-03-1321703,ACTIVE,1,25.6,1.1,325215,37.2,97.2
ENT_IN_21321,Ashok Yadav,673,24.32,1,1,UDYAM-KA-03-1130977,ACTIVE,1,12.66,11.6,52749,48.4,79.3
ENT_IN_21322,Lakshmi Patil,737,21.68,1,0,UDYAM-TN-03-5946803,ACTIVE,1,14.16,8.5,371527,58.8,84.0
ENT_IN_21323,Amit Sharma,560,8.99,1,1,UDYAM-TN-03-3469916,ACTIVE,1,15.21,5.7,439324,54.3,79.9
ENT_IN_21324,Mohammed Rao,599,11.81,1,1,UDYAM-PB-03-5342450,NOT_APPLICABLE,1,27.59,5.9,221581,78.5,74.8
ENT_IN_21325,Kavita Reddy,0,4.95,1,1,UDYAM-GJ-03-2202122,NOT_APPLICABLE,1,30.12,3.1,189707,48.4,56.7
ENT_IN_21326,Gurpreet Singh,849,14.11,1,0,NOT_REGISTERED,NOT_APPLICABLE,1,37.51,3.0,369873,58.5,76.3
ENT_IN_21327,Sunil Joshi,579,13.58,1,1,UDYAM-TN-03-8175715,NOT_APPLICABLE,0,43.61,1.2,301043,42.8,58.6
ENT_IN_21328,Deepika Patel,584,24.98,1,1,NOT_REGISTERED,NOT_APPLICABLE,1,42.21,8.2,15783,71.2,59.6
ENT_IN_21329,Anil Das,812,15.55,1,1,UDYAM-UP-03-5649268,UNREGISTERED,1,0.09,0.4,234794,82.6,95.2
ENT_IN_21330,Arjun Patel,699,20.32,1,0,UDYAM-GJ-03-6223239,NOT_APPLICABLE,1,30.74,11.5,31624,83.8,70.9
ENT_IN_21331,Kavita Banerjee,0,10.36,1,1,UDYAM-TN-03-9352089,NOT_APPLICABLE,1,18.77,8.1,257886,75.1,63.8
ENT_IN_21332,Suresh Mehta,576,6.08,1,1,UDYAM-MH-03-3610338,NOT_APPLICABLE,1,0.74,2.1,126690,76.3,69.3
ENT_IN_21333,Geeta Shah,0,3.04,1,1,UDYAM-GJ-03-5973357,NOT_APPLICABLE,1,40.61,1.7,148963,66.7,61.7
ENT_IN_21334,Kiran Rao,570,1.45,1,1,UDYAM-TN-03-6146016,UNREGISTERED,1,14.71,3.0,180236,80.3,74.6
ENT_IN_21335,Karan Chaudhary,599,0.38,1,1,UDYAM-UP-03-5638941,ACTIVE,1,10.3,7.6,449743,44.1,75.6
ENT_IN_21336,Ayesha Das,627,24.55,1,1,NOT_REGISTERED,NOT_APPLICABLE,1,18.14,9.5,203701,81.3,69.4
ENT_IN_21337,Fatima Nair,576,21.17,1,0,UDYAM-UP-03-2895914,NOT_APPLICABLE,1,13.14,9.2,307387,90.1,72.5
ENT_IN_21338,Harpreet Reddy,685,19.89,1,1,UDYAM-MH-03-8507866,NOT_APPLICABLE,1,9.14,8.5,201930,95.0,92.3
ENT_IN_21339,Karan Sharma,615,4.18,1,1,UDYAM-KA-03-4126269,UNREGISTERED,1,10.39,0.2,194444,75.9,72.7
ENT_IN_21340,Kiran Chatterjee,625,12.03,1,1,UDYAM-TN-03-3261123,UNREGISTERED,0,4.53,10.4,258268,39.7,60.5
ENT_IN_21341,Bhavna Deshmukh,642,9.48,1,1,UDYAM-UP-03-5788158,ACTIVE,1,22.07,4.8,332381,60.5,81.5
ENT_IN_21342,Ramesh Shah,777,6.03,1,1,NOT_REGISTERED,ACTIVE,1,6.85,4.5,107438,54.2,83.5
ENT_IN_21343,Shweta Chatterjee,578,22.57,1,0,UDYAM-UP-03-2020585,NOT_APPLICABLE,0,4.89,7.1,162549,52.9,52.8
ENT_IN_21344,Lakshmi Sheikh,551,0.89,1,1,UDYAM-GJ-03-5919855,ACTIVE,1,2.85,7.7,61417,40.4,69.6
ENT_IN_21345,Seema Yadav,710,9.91,0,1,UDYAM-KA-03-2369428,NOT_APPLICABLE,1,25.58,7.4,109471,68.2,73.9
ENT_IN_21346,Mohammed Kulkarni,840,13.0,1,1,UDYAM-KA-03-6267108,NOT_APPLICABLE,1,30.5,11.2,211992,71.1,96.3
ENT_IN_21347,Sanjay Patel,805,19.09,1,0,UDYAM-GJ-03-6982030,ACTIVE,0,20.01,2.4,96962,37.3,73.3
ENT_IN_21348,Ganesh Joshi,674,17.76,1,1,UDYAM-GJ-03-8161159,ACTIVE,1,23.33,3.9,243814,48.6,85.1
ENT_IN_21349,Gurpreet Reddy,845,20.42,0,1,NOT_REGISTERED,ACTIVE,1,16.22,3.5,101008,54.8,77.2
ENT_IN_21350,Deepika Banerjee,703,2.88,1,1,UDYAM-PB-03-3436331,NOT_APPLICABLE,1,44.6,8.2,216878,43.0,79.0
ENT_IN_21351,Vijay Rao,748,20.1,1,1,NOT_REGISTERED,ACTIVE,1,27.93,5.4,24314,47.5,69.6
ENT_IN_21352,Mohammed Chatterjee,713,24.47,1,1,NOT_REGISTERED,ACTIVE,1,6.58,6.3,118883,63.3,78.0
ENT_IN_21353,Savita Verma,0,5.39,1,1,UDYAM-TN-03-1638709,ACTIVE,1,43.15,4.2,140789,44.1,62.7
ENT_IN_21354,Deepika Banerjee,702,6.55,1,1,UDYAM-PB-03-4484468,NOT_APPLICABLE,0,27.74,5.3,371421,53.5,68.6
ENT_IN_21355,Sujata Shah,598,5.11,1,1,UDYAM-MH-03-3572394,ACTIVE,1,34.48,11.6,399904,43.8,76.4
ENT_IN_21356,Seema Verma,613,9.11,1,1,NOT_REGISTERED,NOT_APPLICABLE,0,1.94,7.8,378772,58.0,54.1
ENT_IN_21357,Priya Das,592,21.05,1,1,UDYAM-GJ-03-3355342,ACTIVE,1,14.22,1.4,97736,39.5,67.6
ENT_IN_21358,Arjun Sharma,805,4.64,1,1,UDYAM-PB-03-2704000,ACTIVE,0,21.37,5.6,41912,93.5,87.8
ENT_IN_21359,Shweta Reddy,592,22.46,0,1,NOT_REGISTERED,NOT_APPLICABLE,1,26.15,8.3,141535,81.2,58.4
ENT_IN_21360,Gurpreet Kumar,793,16.61,1,1,UDYAM-PB-03-2544070,NOT_APPLICABLE,1,10.96,5.8,362437,63.2,96.1
ENT_IN_21361,Simran Gupta,614,5.83,1,0,UDYAM-KA-03-1395372,NOT_APPLICABLE,1,12.28,0.6,384562,82.1,69.7
ENT_IN_21362,Simran Yadav,552,2.6,1,1,UDYAM-KA-03-5410909,NOT_APPLICABLE,0,3.75,9.6,338792,47.9,59.9
ENT_IN_21363,Mamta Mishra,836,9.84,1,1,NOT_REGISTERED,ACTIVE,1,40.51,11.3,144034,91.5,94.7
ENT_IN_21364,Rekha Rao,624,13.9,1,1,UDYAM-PB-03-4423357,ACTIVE,1,3.73,11.5,432291,83.4,87.4
ENT_IN_21365,Deepak Kaur,747,23.99,1,1,UDYAM-PB-03-6122607,ACTIVE,1,43.09,5.4,25425,42.2,78.8
ENT_IN_21366,Sangeeta Sharma,781,22.18,1,1,UDYAM-GJ-03-3170536,ACTIVE,1,29.03,9.1,77124,70.4,95.6
ENT_IN_21367,Tariq Gupta,791,9.06,0,1,UDYAM-KA-03-5894029,ACTIVE,1,21.57,2.7,102615,41.1,78.9
ENT_IN_21368,Geeta Gupta,0,24.41,1,1,UDYAM-GJ-03-4614336,ACTIVE,1,28.46,8.9,47996,76.2,66.0
ENT_IN_21369,Prakash Mishra,0,6.04,1,0,NOT_REGISTERED,NOT_APPLICABLE,1,25.55,5.0,273420,99.7,60.6
ENT_IN_21370,Priya Joshi,616,14.34,1,1,UDYAM-KA-03-4466095,UNREGISTERED,1,37.96,8.7,278736,90.3,83.3
ENT_IN_21371,Savita Kulkarni,723,6.28,1,1,UDYAM-GJ-03-5637859,UNREGISTERED,0,43.57,0.1,355088,37.3,67.1
ENT_IN_21372,Anil Patil,0,13.03,1,1,UDYAM-TN-03-9665076,NOT_APPLICABLE,1,18.61,8.5,306126,43.2,56.0
ENT_IN_21373,Sujata Kumar,822,9.59,0,1,UDYAM-TN-03-2048027,ACTIVE,1,8.11,7.2,199660,72.2,94.0
ENT_IN_21374,Mahesh Mishra,573,8.76,1,1,UDYAM-GJ-03-7962603,NOT_APPLICABLE,1,38.19,8.7,372253,97.4,79.8
ENT_IN_21375,Vikram Sharma,826,3.14,1,1,NOT_REGISTERED,ACTIVE,1,4.03,11.8,323898,86.7,99.5
ENT_IN_21376,Simran Deshmukh,680,12.34,1,0,UDYAM-MH-03-3344992,UNREGISTERED,1,33.38,5.1,288132,44.1,74.5
ENT_IN_21377,Seema Singh,843,20.21,1,1,NOT_REGISTERED,ACTIVE,1,30.24,10.0,105742,83.6,90.2
ENT_IN_21378,Ananya Mishra,812,9.91,1,1,NOT_REGISTERED,UNREGISTERED,1,42.86,5.0,189717,81.2,90.7
ENT_IN_21379,Mohammed Deshmukh,810,10.63,1,1,NOT_REGISTERED,ACTIVE,1,40.7,8.8,289247,98.3,100.0
ENT_IN_21380,Ganesh Sharma,632,6.32,1,1,UDYAM-MH-03-3184197,ACTIVE,1,29.54,2.1,79787,52.0,73.1
ENT_IN_21381,Amit Chatterjee,0,12.29,1,1,NOT_REGISTERED,NOT_APPLICABLE,1,8.34,6.9,168478,38.5,48.2
ENT_IN_21382,Seema Kumar,804,1.26,1,1,UDYAM-PB-03-6591185,ACTIVE,1,15.29,3.7,172191,78.2,100.0
ENT_IN_21383,Vikram Sharma,669,1.48,1,1,UDYAM-GJ-03-7506386,NOT_APPLICABLE,1,10.41,8.3,306170,70.9,86.6
ENT_IN_21384,Deepak Mehta,652,22.45,1,1,NOT_REGISTERED,ACTIVE,1,44.68,3.2,111880,72.1,78.1
ENT_IN_21385,Sanjay Shah,0,17.18,1,1,UDYAM-TN-03-5183205,NOT_APPLICABLE,1,34.52,6.0,111653,85.1,63.2
ENT_IN_21386,Karan Shah,664,13.73,1,1,NOT_REGISTERED,UNREGISTERED,1,0.74,0.8,171372,71.2,74.6
ENT_IN_21387,Neha Sheikh,739,12.6,1,1,NOT_REGISTERED,NOT_APPLICABLE,0,2.12,9.0,72427,64.9,60.6
ENT_IN_21388,Sujata Yadav,829,12.78,1,1,UDYAM-PB-03-7042802,NOT_APPLICABLE,1,18.65,3.6,341931,63.0,96.6
ENT_IN_21389,Sujata Gupta,779,24.59,1,1,NOT_REGISTERED,NOT_APPLICABLE,1,5.55,4.5,442283,75.8,90.0
ENT_IN_21390,Shweta Mehta,681,14.35,1,1,UDYAM-PB-03-5464086,ACTIVE,0,25.15,4.7,20723,67.7,75.7
ENT_IN_21391,Pradeep Mehta,0,16.1,1,0,UDYAM-GJ-03-8272438,UNREGISTERED,1,23.9,6.6,29933,62.7,47.3
ENT_IN_21392,Prakash Banerjee,578,20.68,1,1,UDYAM-TN-03-3570190,UNREGISTERED,1,4.86,2.9,173108,82.6,75.1
ENT_IN_21393,Deepika Verma,585,11.49,1,1,UDYAM-TN-03-5342399,UNREGISTERED,1,25.74,0.7,199544,71.7,76.9
ENT_IN_21394,Savita Kulkarni,849,18.92,1,1,UDYAM-UP-03-3480460,ACTIVE,0,8.6,5.6,197687,95.8,94.4
ENT_IN_21395,Kiran Chatterjee,762,24.36,1,1,UDYAM-PB-03-2835418,ACTIVE,1,13.44,4.3,87358,72.2,98.3
ENT_IN_21396,Ayesha Gupta,625,7.51,1,1,UDYAM-UP-03-7336276,NOT_APPLICABLE,1,5.58,5.3,122578,53.8,63.6
ENT_IN_21397,Harpreet Rao,608,1.38,1,1,NOT_REGISTERED,ACTIVE,1,5.0,3.6,232237,71.0,76.1
ENT_IN_21398,Ganesh Gowda,559,13.96,1,1,NOT_REGISTERED,ACTIVE,0,15.43,8.4,278498,61.6,61.4
ENT_IN_21399,Preeti Sharma,703,10.23,1,1,UDYAM-TN-03-1654273,ACTIVE,1,40.41,7.4,314107,75.2,92.9
ENT_IN_21400,Fatima Reddy,667,23.6,1,1,UDYAM-MH-03-5878805,NOT_APPLICABLE,1,21.72,5.8,273266,69.9,83.9
ENT_IN_21401,Kiran Chaudhary,827,17.47,1,1,NOT_REGISTERED,ACTIVE,1,18.11,1.9,288133,98.1,100.0
ENT_IN_21402,Gurpreet Gupta,0,4.39,1,1,NOT_REGISTERED,ACTIVE,1,7.12,10.3,347828,91.8,69.7
ENT_IN_21403,Simran Banerjee,0,10.49,1,1,NOT_REGISTERED,UNREGISTERED,0,37.69,5.2,32074,59.8,36.5
ENT_IN_21404,Prakash Kaur,585,9.45,1,1,UDYAM-UP-03-5967285,NOT_APPLICABLE,1,39.56,4.1,346613,51.1,70.8
ENT_IN_21405,Preeti Deshmukh,748,0.8,1,1,UDYAM-KA-03-1420550,NOT_APPLICABLE,0,43.7,5.9,231612,35.2,65.9
ENT_IN_21406,Deepika Chaudhary,764,5.59,1,1,UDYAM-PB-03-6899536,NOT_APPLICABLE,1,29.13,3.3,70730,52.7,83.5
ENT_IN_21407,Tariq Khan,786,17.96,1,1,UDYAM-KA-03-2329658,ACTIVE,1,0.87,0.8,226263,91.3,100.0
ENT_IN_21408,Kiran Gupta,638,11.35,1,1,UDYAM-PB-03-4113016,ACTIVE,1,28.53,7.5,15689,44.2,68.3
ENT_IN_21409,Ayesha Shah,598,18.99,1,1,UDYAM-PB-03-9369457,UNREGISTERED,0,4.13,7.2,329573,52.2,63.9
ENT_IN_21410,Lakshmi Das,586,17.23,1,1,UDYAM-MH-03-2901557,NOT_APPLICABLE,1,6.64,6.7,308553,37.0,68.6
ENT_IN_21411,Shweta Gupta,564,5.07,1,1,UDYAM-TN-03-1562442,ACTIVE,1,16.3,2.0,292806,97.6,91.5
ENT_IN_21412,Manoj Mehta,591,16.51,1,1,UDYAM-MH-03-1308732,NOT_APPLICABLE,1,32.83,4.4,384150,80.9,80.4
ENT_IN_21413,Gurpreet Kulkarni,809,14.37,1,1,NOT_REGISTERED,NOT_APPLICABLE,1,44.37,7.2,221024,49.6,82.2
ENT_IN_21414,Ganesh Chaudhary,652,9.1,1,1,UDYAM-MH-03-1512606,NOT_APPLICABLE,1,20.06,5.4,221743,89.0,89.2
ENT_IN_21415,Savita Patil,781,6.05,1,1,NOT_REGISTERED,UNREGISTERED,1,11.2,7.9,384090,63.9,86.6
ENT_IN_21416,Karan Sharma,713,5.24,1,0,UDYAM-PB-03-6176958,NOT_APPLICABLE,0,14.75,7.3,293945,42.7,64.3
ENT_IN_21417,Rohan Kaur,818,23.78,1,1,NOT_REGISTERED,ACTIVE,1,32.02,3.2,337950,57.6,93.9
ENT_IN_21418,Rajesh Das,850,14.11,1,1,UDYAM-PB-03-6460729,ACTIVE,1,8.25,6.1,169114,67.6,97.0
ENT_IN_21419,Karan Chaudhary,618,2.9,1,1,UDYAM-KA-03-8055904,ACTIVE,1,6.42,1.6,259258,46.6,76.3
ENT_IN_21420,Ananya Sharma,648,18.0,1,1,UDYAM-TN-03-1019306,NOT_APPLICABLE,0,7.13,5.1,323661,65.0,62.2
ENT_IN_21421,Sujata Deshmukh,569,18.03,1,1,UDYAM-KA-03-9971654,ACTIVE,1,35.14,5.0,294162,48.6,76.5
ENT_IN_21422,Fatima Singh,649,10.89,1,1,UDYAM-PB-03-8541838,ACTIVE,1,8.33,4.2,223620,47.2,72.9
ENT_IN_21423,Shweta Mehta,734,22.47,1,0,NOT_REGISTERED,ACTIVE,1,31.45,2.6,171876,56.3,73.6
ENT_IN_21424,Deepak Gowda,804,22.18,1,1,UDYAM-TN-03-6654820,ACTIVE,1,31.82,6.6,272467,57.9,99.7
ENT_IN_21425,Ramesh Banerjee,819,10.92,1,1,UDYAM-PB-03-6255889,NOT_APPLICABLE,0,16.78,3.9,92925,41.0,69.8
ENT_IN_21426,Vijay Gowda,556,15.71,1,1,UDYAM-TN-03-1774638,NOT_APPLICABLE,1,1.46,1.9,46736,57.0,62.8
ENT_IN_21427,Lakshmi Nair,788,12.3,1,0,UDYAM-KA-03-1381940,ACTIVE,1,21.8,5.4,115372,81.2,91.3
ENT_IN_21428,Rahul Sheikh,593,16.37,1,1,NOT_REGISTERED,NOT_APPLICABLE,1,33.19,5.8,249850,61.2,64.7
ENT_IN_21429,Sanjay Das,731,11.06,1,1,UDYAM-KA-03-6777586,ACTIVE,1,27.4,6.5,435925,88.8,96.7
ENT_IN_21430,Rajesh Sharma,705,11.85,0,1,NOT_REGISTERED,ACTIVE,1,18.73,3.1,22287,63.8,67.3
ENT_IN_21431,Fatima Chatterjee,558,24.21,1,1,NOT_REGISTERED,ACTIVE,1,2.35,2.2,311503,98.2,82.1
ENT_IN_21432,Meena Verma,664,20.66,1,1,NOT_REGISTERED,UNREGISTERED,1,30.34,2.3,412626,66.3,78.8
ENT_IN_21433,Bhavna Kulkarni,703,6.54,1,1,UDYAM-TN-03-2760988,NOT_APPLICABLE,1,27.21,5.0,353406,72.6,84.1
ENT_IN_21434,Rajesh Singh,812,13.68,0,1,UDYAM-GJ-03-6361483,NOT_APPLICABLE,1,25.3,3.9,251920,44.0,81.2
ENT_IN_21435,Anita Shah,794,1.65,1,1,UDYAM-MH-03-7092448,NOT_APPLICABLE,1,3.66,1.4,182693,46.0,86.0
ENT_IN_21436,Rajesh Yadav,0,7.7,1,1,UDYAM-KA-03-6078588,ACTIVE,1,24.56,0.4,24524,84.0,65.0
ENT_IN_21437,Ashok Kaur,746,15.86,1,1,UDYAM-MH-03-1168461,ACTIVE,1,2.83,0.5,73379,51.4,78.7
ENT_IN_21438,Pooja Mehta,0,13.07,1,1,NOT_REGISTERED,ACTIVE,1,33.37,4.0,204211,79.3,63.3
ENT_IN_21439,Gurpreet Singh,797,2.38,1,1,NOT_REGISTERED,ACTIVE,1,36.51,11.4,156519,85.0,97.4
ENT_IN_21440,Manoj Chatterjee,699,19.44,1,1,UDYAM-MH-03-7857352,ACTIVE,1,23.2,7.3,206079,66.4,92.0
ENT_IN_21441,Vijay Patil,656,9.55,1,1,UDYAM-KA-03-5141405,NOT_APPLICABLE,1,11.91,6.4,146449,62.4,78.6
ENT_IN_21442,Kavita Patil,614,19.23,1,1,NOT_REGISTERED,ACTIVE,1,36.47,7.0,153122,60.0,70.9
ENT_IN_21443,Rohan Mehta,714,5.84,1,1,UDYAM-MH-03-3284784,NOT_APPLICABLE,1,30.19,7.5,116942,49.2,74.6
ENT_IN_21444,Amit Shah,786,24.31,1,1,NOT_REGISTERED,ACTIVE,1,44.33,9.7,443285,68.2,93.6
ENT_IN_21445,Rohan Das,648,4.86,1,1,UDYAM-UP-03-7415450,NOT_APPLICABLE,1,20.19,1.6,31388,85.8,71.9
ENT_IN_21446,Seema Khan,778,24.32,1,1,UDYAM-KA-03-2921182,ACTIVE,1,26.48,6.3,218401,85.4,100.0
ENT_IN_21447,Anil Singh,724,23.67,1,1,UDYAM-GJ-03-8421797,NOT_APPLICABLE,1,2.62,3.7,342983,85.1,86.6
ENT_IN_21448,Rohan Das,827,24.52,0,1,UDYAM-MH-03-4146074,NOT_APPLICABLE,0,43.31,9.3,385822,66.8,74.4
ENT_IN_21449,Rohan Mehta,0,20.21,0,0,UDYAM-KA-03-4795261,ACTIVE,1,16.58,1.7,222907,65.4,53.6
ENT_IN_21450,Simran Gowda,635,3.45,1,1,NOT_REGISTERED,ACTIVE,0,37.34,2.2,277617,73.8,65.7
ENT_IN_21451,Mahesh Joshi,829,5.44,1,1,UDYAM-MH-03-5267612,NOT_APPLICABLE,1,20.17,1.3,359295,91.3,99.5
ENT_IN_21452,Sunita Singh,654,5.01,1,1,NOT_REGISTERED,NOT_APPLICABLE,1,12.92,1.1,288558,46.6,73.3
ENT_IN_21453,Simran Rao,567,22.38,1,1,UDYAM-UP-03-4525527,UNREGISTERED,1,37.43,2.1,174859,53.5,70.5
ENT_IN_21454,Kiran Mehta,567,19.48,1,1,UDYAM-GJ-03-2464523,ACTIVE,1,27.21,3.1,78460,69.7,73.1
ENT_IN_21455,Rekha Rao,569,21.77,1,0,UDYAM-PB-03-4520519,NOT_APPLICABLE,1,37.3,10.9,421852,91.3,74.2
ENT_IN_21456,Savita Rao,550,15.58,1,1,UDYAM-MH-03-5024027,ACTIVE,1,40.64,4.3,244322,95.9,86.8
ENT_IN_21457,Kavita Chatterjee,760,9.58,0,1,UDYAM-GJ-03-3491519,ACTIVE,1,9.1,8.0,21694,36.2,74.1
ENT_IN_21458,Bhavna Sheikh,625,19.26,0,1,UDYAM-UP-03-7739478,ACTIVE,1,23.71,8.7,296574,88.7,79.6
ENT_IN_21459,Dinesh Reddy,801,20.89,0,1,UDYAM-PB-03-9505380,UNREGISTERED,0,17.23,2.2,44804,47.5,65.5
ENT_IN_21460,Dinesh Patel,641,1.29,1,1,NOT_REGISTERED,ACTIVE,1,24.71,6.8,343125,85.1,76.2
ENT_IN_21461,Rohan Shah,664,7.4,0,1,UDYAM-GJ-03-7069627,ACTIVE,1,20.89,0.3,203903,49.2,74.9
ENT_IN_21462,Rahul Kulkarni,665,22.92,1,1,UDYAM-GJ-03-9938547,UNREGISTERED,0,7.63,1.8,251954,65.9,73.0
ENT_IN_21463,Mamta Verma,788,23.89,1,1,NOT_REGISTERED,UNREGISTERED,1,23.64,5.0,316488,54.9,83.6
ENT_IN_21464,Shweta Nair,798,2.2,1,1,UDYAM-UP-03-9466787,UNREGISTERED,1,36.38,5.5,85591,95.8,93.4
ENT_IN_21465,Sunil Gowda,599,7.91,1,1,UDYAM-KA-03-7271922,NOT_APPLICABLE,0,4.62,7.9,387107,91.8,70.5
ENT_IN_21466,Ananya Nair,752,22.29,1,1,UDYAM-TN-03-3198994,ACTIVE,1,2.86,8.3,215193,95.4,100.0
ENT_IN_21467,Gurpreet Verma,593,16.6,1,0,NOT_REGISTERED,ACTIVE,1,7.53,7.4,254922,53.6,63.0
ENT_IN_21468,Deepika Chatterjee,578,14.21,1,1,UDYAM-UP-03-7145646,UNREGISTERED,1,39.94,4.9,164912,49.2,67.5
ENT_IN_21469,Rekha Mehta,576,0.76,1,1,UDYAM-GJ-03-2263915,ACTIVE,1,4.48,6.1,396952,49.9,78.5
ENT_IN_21470,Shweta Verma,587,6.46,1,1,UDYAM-MH-03-2622178,NOT_APPLICABLE,0,22.5,8.7,363145,36.4,57.9
ENT_IN_21471,Radha Nair,715,7.13,1,1,UDYAM-GJ-03-6149043,NOT_APPLICABLE,1,37.12,4.8,62126,68.8,79.1
ENT_IN_21472,Kavita Deshmukh,842,13.9,1,1,UDYAM-UP-03-3690701,NOT_APPLICABLE,1,4.63,4.3,66879,92.1,95.6
ENT_IN_21473,Ashok Patil,691,18.23,1,1,UDYAM-KA-03-5857544,ACTIVE,1,12.43,9.6,26912,56.3,79.6
ENT_IN_21474,Ganesh Patel,630,6.78,1,1,UDYAM-PB-03-4728742,ACTIVE,1,42.05,2.3,128666,61.9,74.2
ENT_IN_21475,Sunil Rao,848,2.24,1,1,UDYAM-KA-03-5497227,ACTIVE,1,5.84,11.8,335353,59.0,98.4
ENT_IN_21476,Arjun Deshmukh,757,7.78,1,1,NOT_REGISTERED,UNREGISTERED,1,34.07,1.5,130976,97.9,88.4
ENT_IN_21477,Seema Mishra,568,5.92,1,1,UDYAM-TN-03-9241261,ACTIVE,1,43.26,2.4,183178,48.8,72.7
ENT_IN_21478,Ananya Joshi,820,23.2,1,1,UDYAM-UP-03-5396881,UNREGISTERED,1,14.51,9.6,441856,38.9,89.2
ENT_IN_21479,Deepika Patil,796,15.11,1,1,UDYAM-GJ-03-7855432,NOT_APPLICABLE,0,17.33,6.6,231285,89.8,87.8
ENT_IN_21480,Priya Mishra,761,22.24,1,1,UDYAM-MH-03-8290114,NOT_APPLICABLE,1,27.3,1.2,308492,87.0,97.4
ENT_IN_21481,Tariq Khan,0,22.8,1,1,UDYAM-GJ-03-9877795,NOT_APPLICABLE,1,32.92,6.6,302314,76.1,67.4
ENT_IN_21482,Geeta Patel,619,20.62,1,1,NOT_REGISTERED,NOT_APPLICABLE,1,34.18,0.9,204865,50.7,61.4
ENT_IN_21483,Meena Gupta,801,7.21,1,1,UDYAM-MH-03-9500984,NOT_APPLICABLE,1,32.74,2.3,354610,83.4,96.3
ENT_IN_21484,Sunita Kumar,841,4.92,1,1,NOT_REGISTERED,NOT_APPLICABLE,1,28.5,2.4,147856,42.2,76.6
ENT_IN_21485,Radha Rao,698,6.81,1,1,NOT_REGISTERED,NOT_APPLICABLE,0,26.19,11.6,385258,52.9,60.5
ENT_IN_21486,Lakshmi Rao,648,6.48,0,1,NOT_REGISTERED,ACTIVE,1,19.98,7.2,147907,56.4,59.5
