application_id,applicant_name,state,reported_annual_income_inr,tax_vault_verified_income_inr,income_discrepancy_ratio,duplicate_bank_account_flag,duplicate_aadhaar_flag,ip_geo_mismatch,ip_address_changes_count,document_forgery_risk_score,caste_certificate_verification_status,target_is_fraudulent
FRAUD_IN_40854,Gurpreet Kumar,Haryana,63186,60665,0.96,0,0,0,2,0.14,VERIFIED_VALID,0
FRAUD_IN_40855,Gurpreet Patil,Madhya Pradesh,153902,153859,1.0,0,0,0,3,0.15,VERIFIED_VALID,0
FRAUD_IN_40856,Geeta Shah,Assam,322416,307213,0.95,0,0,0,1,0.16,VERIFIED_VALID,0
FRAUD_IN_40857,Sanjay Reddy,Karnataka,384842,364229,0.95,0,0,0,3,0.12,VERIFIED_VALID,0
FRAUD_IN_40858,Pooja Chaudhary,Odisha,239581,223130,0.93,0,0,0,3,0.16,VERIFIED_VALID,0
FRAUD_IN_40859,Amit Reddy,Haryana,177303,179334,1.01,0,0,0,3,0.1,NOT_REQUIRED,0
FRAUD_IN_40860,Karan Banerjee,Rajasthan,313071,298641,0.95,0,0,0,2,0.14,VERIFIED_VALID,0
FRAUD_IN_40861,Rohan Khan,Tamil Nadu,279306,304088,1.09,0,0,0,2,0.12,VERIFIED_VALID,0
FRAUD_IN_40862,Dinesh Sharma,Odisha,155672,160537,1.03,0,0,0,2,0.17,VERIFIED_VALID,0
FRAUD_IN_40863,Harpreet Kaur,Bihar,192249,195160,1.02,0,0,1,4,0.05,VERIFIED_VALID,0
FRAUD_IN_40864,Karan Mehta,Karnataka,118974,131637,1.11,0,0,0,1,0.0,NOT_REQUIRED,0
FRAUD_IN_40865,Rekha Reddy,Assam,432316,435870,1.01,0,0,1,4,0.06,VERIFIED_VALID,0
FRAUD_IN_40866,Radha Deshmukh,Bihar,297144,339140,1.14,0,0,0,4,0.1,VERIFIED_VALID,0
FRAUD_IN_40867,Ganesh Reddy,Uttar Pradesh,231767,254014,1.1,0,0,0,2,0.13,VERIFIED_VALID,0
FRAUD_IN_40868,Radha Rao,Madhya Pradesh,223133,208342,0.93,0,0,0,2,0.2,NOT_REQUIRED,0
FRAUD_IN_40869,Prakash Gowda,Uttar Pradesh,387633,406749,1.05,0,0,0,4,0.05,VERIFIED_VALID,0
FRAUD_IN_40870,Kavita Gowda,Tamil Nadu,376887,403962,1.07,0,0,0,2,0.17,VERIFIED_VALID,0
FRAUD_IN_40871,Sunil Mehta,Uttar Pradesh,213030,206933,0.97,0,0,0,1,0.12,VERIFIED_VALID,0
FRAUD_IN_40872,Deepak Kaur,Punjab,156866,168267,1.07,0,0,0,1,0.19,NOT_REQUIRED,0
FRAUD_IN_40873,Savita Kumar,Gujarat,61661,70352,1.14,0,0,0,2,0.18,VERIFIED_VALID,0
FRAUD_IN_40874,Geeta Patil,Kerala,94195,105758,1.12,0,0,0,2,0.05,VERIFIED_VALID,0
FRAUD_IN_40875,Harpreet Patel,Rajasthan,365576,405690,1.11,0,0,0,2,0.21,VERIFIED_VALID,0
FRAUD_IN_40876,Bhavna Gowda,Punjab,296262,2193558,7.4,0,1,0,34,0.84,FAKE_CERTIFICATE,1
FRAUD_IN_40877,Deepak Nair,Tamil Nadu,270055,280262,1.04,0,0,0,3,0.2,VERIFIED_VALID,0
FRAUD_IN_40878,Vijay Gupta,Karnataka,290637,284397,0.98,0,0,0,4,0.15,VERIFIED_VALID,0
FRAUD_IN_40879,Ashok Patel,Tamil Nadu,404885,419228,1.04,0,0,0,4,0.14,VERIFIED_VALID,0
FRAUD_IN_40880,Manoj Sheikh,Madhya Pradesh,185001,193620,1.05,0,0,0,2,0.17,VERIFIED_VALID,0
FRAUD_IN_40881,Pooja Patel,Haryana,230264,224228,0.97,0,0,0,2,0.15,VERIFIED_VALID,0
FRAUD_IN_40882,Tariq Deshmukh,West Bengal,206688,197945,0.96,0,0,0,2,0.08,VERIFIED_VALID,0
FRAUD_IN_40883,Simran Joshi,West Bengal,58380,57811,0.99,0,0,0,1,0.04,VERIFIED_VALID,0
FRAUD_IN_40884,Sangeeta Gowda,Madhya Pradesh,43183,41498,0.96,0,0,0,4,0.09,VERIFIED_VALID,0
FRAUD_IN_40885,Fatima Kaur,Rajasthan,419930,1383371,3.29,1,0,0,12,0.74,FAKE_CERTIFICATE,1
FRAUD_IN_40886,Dinesh Das,Kerala,278310,316732,1.14,0,0,0,2,0.07,VERIFIED_VALID,0
FRAUD_IN_40887,Vijay Mehta,West Bengal,262561,275883,1.05,0,0,0,1,0.21,VERIFIED_VALID,0
FRAUD_IN_40888,Karan Mishra,Maharashtra,246329,281044,1.14,0,0,0,4,0.06,VERIFIED_VALID,0
FRAUD_IN_40889,Priya Chatterjee,Haryana,409541,413448,1.01,0,0,0,1,0.04,NOT_REQUIRED,0
FRAUD_IN_40890,Anita Singh,Kerala,399228,1789148,4.48,1,0,1,23,0.73,SUSPICIOUS,1
FRAUD_IN_40891,Vijay Chatterjee,Rajasthan,270137,298908,1.11,0,0,0,4,0.09,VERIFIED_VALID,0
FRAUD_IN_40892,Kavita Das,Haryana,248743,285868,1.15,0,0,0,4,0.13,VERIFIED_VALID,0
FRAUD_IN_40893,Vijay Singh,Maharashtra,241439,264441,1.1,0,0,0,4,0.04,VERIFIED_VALID,0
FRAUD_IN_40894,Harpreet Chaudhary,Punjab,297512,320687,1.08,0,0,0,1,0.11,NOT_REQUIRED,0
FRAUD_IN_40895,Suresh Sheikh,Haryana,135954,153798,1.13,0,0,0,4,0.2,NOT_REQUIRED,0
FRAUD_IN_40896,Ananya Khan,Assam,389940,372864,0.96,0,0,0,1,0.19,VERIFIED_VALID,0
FRAUD_IN_40897,Mahesh Deshmukh,Punjab,264499,253143,0.96,0,0,0,2,0.17,VERIFIED_VALID,0
FRAUD_IN_40898,Sujata Gupta,Kerala,303162,339450,1.12,0,0,0,3,0.01,VERIFIED_VALID,0
FRAUD_IN_40899,Shweta Sheikh,Haryana,181509,175926,0.97,0,0,0,1,0.04,VERIFIED_VALID,0
FRAUD_IN_40900,Meena Nair,Kerala,347836,368459,1.06,0,0,0,3,0.08,VERIFIED_VALID,0
FRAUD_IN_40901,Bhavna Patel,Gujarat,102967,98028,0.95,0,0,0,2,0.18,VERIFIED_VALID,0
FRAUD_IN_40902,Ayesha Das,Haryana,301824,341764,1.13,0,0,0,1,0.13,VERIFIED_VALID,0
FRAUD_IN_40903,Ganesh Mehta,Uttar Pradesh,357487,377846,1.06,0,0,0,4,0.09,NOT_REQUIRED,0
FRAUD_IN_40904,Simran Nair,West Bengal,368795,387389,1.05,0,0,0,3,0.19,VERIFIED_VALID,0
FRAUD_IN_40905,Sanjay Patel,Punjab,59088,337903,5.72,1,0,0,25,0.86,UNVERIFIED,1
FRAUD_IN_40906,Meena Kulkarni,West Bengal,363953,335551,0.92,0,0,0,4,0.01,NOT_REQUIRED,0
FRAUD_IN_40907,Rohan Reddy,Maharashtra,359508,2964412,8.25,1,1,1,11,0.75,SUSPICIOUS,1
FRAUD_IN_40908,Dinesh Nair,Assam,361981,339237,0.94,0,0,0,2,0.14,NOT_REQUIRED,0
FRAUD_IN_40909,Geeta Das,Assam,95249,108054,1.13,0,0,0,1,0.03,VERIFIED_VALID,0
FRAUD_IN_40910,Radha Rao,Kerala,351552,375319,1.07,0,0,0,3,0.03,NOT_REQUIRED,0
FRAUD_IN_40911,Sujata Khan,Maharashtra,49821,54063,1.09,0,0,0,2,0.12,NOT_REQUIRED,0
FRAUD_IN_40912,Deepika Kumar,Gujarat,85680,98520,1.15,0,0,0,3,0.16,NOT_REQUIRED,0
FRAUD_IN_40913,Radha Shah,Gujarat,410082,432691,1.06,0,0,0,2,0.03,VERIFIED_VALID,0
FRAUD_IN_40914,Rahul Khan,West Bengal,208400,205920,0.99,0,0,0,2,0.04,NOT_REQUIRED,0
FRAUD_IN_40915,Bhavna Singh,Odisha,442685,429568,0.97,0,0,0,3,0.2,VERIFIED_VALID,0
FRAUD_IN_40916,Tariq Shah,Karnataka,161531,175938,1.09,0,0,0,4,0.19,NOT_REQUIRED,0
FRAUD_IN_40917,Karan Mehta,Karnataka,226570,222179,0.98,0,0,0,3,0.06,VERIFIED_VALID,0
FRAUD_IN_40918,Gurpreet Shah,Assam,378913,356352,0.94,0,0,0,1,0.08,VERIFIED_VALID,0
FRAUD_IN_40919,Kavita Joshi,Karnataka,69871,217393,3.11,0,0,1,27,0.71,SUSPICIOUS,1
FRAUD_IN_40920,Mahesh Mehta,Uttar Pradesh,88761,83757,0.94,0,0,0,4,0.16,VERIFIED_VALID,0
FRAUD_IN_40921,Rajesh Patel,Karnataka,305341,338660,1.11,0,0,0,4,0.17,VERIFIED_VALID,0
FRAUD_IN_40922,Fatima Yadav,Gujarat,421207,442847,1.05,0,0,0,4,0.19,VERIFIED_VALID,0
FRAUD_IN_40923,Seema Chatterjee,Rajasthan,207994,207239,1.0,0,0,0,1,0.2,VERIFIED_VALID,0
FRAUD_IN_40924,Sunil Chatterjee,Bihar,398223,382961,0.96,0,0,0,2,0.1,VERIFIED_VALID,0
FRAUD_IN_40925,Rahul Yadav,Maharashtra,115828,117231,1.01,0,0,0,4,0.08,VERIFIED_VALID,0
FRAUD_IN_40926,Prakash Chatterjee,Haryana,232373,255131,1.1,0,0,0,1,0.14,NOT_REQUIRED,0
FRAUD_IN_40927,Ramesh Verma,Madhya Pradesh,389899,440127,1.13,0,0,0,3,0.17,VERIFIED_VALID,0
FRAUD_IN_40928,Amit Joshi,Gujarat,224082,218539,0.98,0,0,0,1,0.16,NOT_REQUIRED,0
FRAUD_IN_40929,Sanjay Rao,Odisha,413455,403882,0.98,0,0,0,2,0.17,VERIFIED_VALID,0
FRAUD_IN_40930,Deepak Gupta,Maharashtra,212238,238573,1.12,0,0,1,3,0.12,VERIFIED_VALID,0
FRAUD_IN_40931,Mohammed Kumar,West Bengal,349839,324300,0.93,0,0,0,3,0.19,VERIFIED_VALID,0
FRAUD_IN_40932,Rohan Gowda,Haryana,58098,55834,0.96,0,0,0,2,0.07,VERIFIED_VALID,0
FRAUD_IN_40933,Rekha Patel,Tamil Nadu,367096,342870,0.93,0,0,0,2,0.07,NOT_REQUIRED,0
FRAUD_IN_40934,Deepak Khan,Haryana,161415,171378,1.06,0,0,0,1,0.13,VERIFIED_VALID,0
FRAUD_IN_40935,Geeta Reddy,Odisha,192974,215007,1.11,0,0,0,2,0.0,VERIFIED_VALID,0
FRAUD_IN_40936,Meena Kumar,Odisha,408544,445297,1.09,0,0,0,2,0.19,NOT_REQUIRED,0
FRAUD_IN_40937,Vikram Chaudhary,Karnataka,206710,208758,1.01,0,0,0,3,0.01,VERIFIED_VALID,0
FRAUD_IN_40938,Rajesh Banerjee,Tamil Nadu,186669,174429,0.93,0,0,0,3,0.13,VERIFIED_VALID,0
FRAUD_IN_40939,Rohan Kulkarni,Maharashtra,387068,3048607,7.88,1,1,1,17,0.77,SUSPICIOUS,1
FRAUD_IN_40940,Priya Nair,Kerala,348318,341275,0.98,0,0,0,2,0.17,VERIFIED_VALID,0
FRAUD_IN_40941,Karan Gowda,Gujarat,365671,341130,0.93,0,0,0,2,0.19,NOT_REQUIRED,0
FRAUD_IN_40942,Mahesh Reddy,Assam,303873,309986,1.02,0,0,0,4,0.15,NOT_REQUIRED,0
FRAUD_IN_40943,Ayesha Reddy,Kerala,101026,98571,0.98,0,0,0,1,0.19,VERIFIED_VALID,0
FRAUD_IN_40944,Sangeeta Nair,Uttar Pradesh,407524,440144,1.08,0,0,0,1,0.19,VERIFIED_VALID,0
FRAUD_IN_40945,Rajesh Chatterjee,Bihar,176573,173499,0.98,0,0,0,4,0.2,VERIFIED_VALID,0
FRAUD_IN_40946,Suresh Reddy,Madhya Pradesh,100916,113678,1.13,0,0,1,4,0.03,VERIFIED_VALID,0
FRAUD_IN_40947,Kavita Singh,Madhya Pradesh,49278,50081,1.02,0,0,0,4,0.01,NOT_REQUIRED,0
FRAUD_IN_40948,Vikram Kumar,Punjab,407243,3053139,7.5,0,1,1,27,0.85,SUSPICIOUS,1
FRAUD_IN_40949,Mamta Khan,Odisha,356566,396025,1.11,0,0,0,1,0.21,VERIFIED_VALID,0
FRAUD_IN_40950,Amit Reddy,Kerala,80065,89778,1.12,0,0,0,4,0.11,VERIFIED_VALID,0
FRAUD_IN_40951,Radha Singh,Gujarat,94667,108273,1.14,0,0,0,3,0.15,VERIFIED_VALID,0
FRAUD_IN_40952,Kavita Das,Gujarat,145163,145959,1.01,0,0,0,2,0.0,VERIFIED_VALID,0
FRAUD_IN_40953,Vikram Verma,Assam,231222,252751,1.09,0,0,0,4,0.03,VERIFIED_VALID,0
FRAUD_IN_40954,Radha Deshmukh,Madhya Pradesh,159793,157035,0.98,0,0,0,2,0.01,VERIFIED_VALID,0
FRAUD_IN_40955,Geeta Kumar,Assam,37297,34483,0.92,0,0,0,2,0.14,NOT_REQUIRED,0
FRAUD_IN_40956,Sujata Sharma,Haryana,289361,327173,1.13,0,0,0,1,0.08,NOT_REQUIRED,0
FRAUD_IN_40957,Mahesh Patel,Karnataka,213809,239055,1.12,0,0,0,4,0.21,VERIFIED_VALID,0
FRAUD_IN_40958,Rajesh Mehta,Maharashtra,155581,143578,0.92,0,0,0,2,0.16,VERIFIED_VALID,0
FRAUD_IN_40959,Pooja Patil,Punjab,96391,90903,0.94,0,0,0,1,0.16,VERIFIED_VALID,0
FRAUD_IN_40960,Harpreet Sheikh,Rajasthan,88948,97225,1.09,0,0,0,3,0.21,VERIFIED_VALID,0
FRAUD_IN_40961,Deepika Patil,Uttar Pradesh,219956,233567,1.06,0,0,0,2,0.17,VERIFIED_VALID,0
FRAUD_IN_40962,Preeti Nair,Bihar,394513,368167,0.93,0,0,0,3,0.0,VERIFIED_VALID,0
FRAUD_IN_40963,Anil Gupta,Punjab,173810,164299,0.95,0,0,0,4,0.16,VERIFIED_VALID,0
FRAUD_IN_40964,Prakash Patel,Odisha,417039,437879,1.05,0,0,0,4,0.18,VERIFIED_VALID,0
FRAUD_IN_40965,Ayesha Chatterjee,Punjab,89763,96622,1.08,0,0,0,3,0.2,VERIFIED_VALID,0
FRAUD_IN_40966,Mohammed Sheikh,Gujarat,73241,83284,1.14,0,0,0,2,0.06,VERIFIED_VALID,0
FRAUD_IN_40967,Deepika Kulkarni,Odisha,120303,123218,1.02,0,0,0,4,0.17,VERIFIED_VALID,0
FRAUD_IN_40968,Deepak Gupta,Madhya Pradesh,229715,230622,1.0,0,0,0,1,0.12,NOT_REQUIRED,0
FRAUD_IN_40969,Ramesh Gowda,Uttar Pradesh,109797,115165,1.05,0,0,0,4,0.03,VERIFIED_VALID,0
FRAUD_IN_40970,Karan Patel,Odisha,128502,130671,1.02,0,0,0,1,0.01,NOT_REQUIRED,0
FRAUD_IN_40971,Deepak Chaudhary,Punjab,407149,389426,0.96,0,0,0,4,0.06,NOT_REQUIRED,0
FRAUD_IN_40972,Gurpreet Rao,Kerala,400333,396709,0.99,0,0,0,3,0.14,VERIFIED_VALID,0
FRAUD_IN_40973,Rajesh Yadav,Karnataka,106117,115650,1.09,0,0,0,3,0.07,VERIFIED_VALID,0
FRAUD_IN_40974,Geeta Nair,Punjab,346204,343849,0.99,0,0,1,2,0.12,VERIFIED_VALID,0
FRAUD_IN_40975,Anil Chatterjee,Assam,145597,507777,3.49,1,1,0,15,0.77,SUSPICIOUS,1
FRAUD_IN_40976,Geeta Chaudhary,Tamil Nadu,254878,265731,1.04,0,0,0,3,0.11,NOT_REQUIRED,0
FRAUD_IN_40977,Gurpreet Das,Haryana,129253,141440,1.09,0,0,0,2,0.17,NOT_REQUIRED,0
FRAUD_IN_40978,Sangeeta Chaudhary,Punjab,103266,103280,1.0,0,0,0,3,0.0,VERIFIED_VALID,0
FRAUD_IN_40979,Seema Joshi,Madhya Pradesh,158563,165557,1.04,0,0,1,3,0.2,VERIFIED_VALID,0
FRAUD_IN_40980,Rajesh Banerjee,West Bengal,223061,212185,0.95,0,0,0,2,0.09,VERIFIED_VALID,0
FRAUD_IN_40981,Anil Sheikh,Kerala,81249,76080,0.94,0,0,0,1,0.16,VERIFIED_VALID,0
FRAUD_IN_40982,Sangeeta Khan,Haryana,272709,1881007,6.9,1,0,0,10,0.95,FAKE_CERTIFICATE,1
FRAUD_IN_40983,Sunil Chatterjee,Kerala,153883,143635,0.93,0,0,0,2,0.17,VERIFIED_VALID,0
FRAUD_IN_40984,Geeta Rao,Uttar Pradesh,371417,417420,1.12,0,0,0,1,0.19,VERIFIED_VALID,0
FRAUD_IN_40985,Karan Singh,West Bengal,402951,377805,0.94,0,0,0,2,0.02,VERIFIED_VALID,0
FRAUD_IN_40986,Ayesha Patel,Maharashtra,274918,307975,1.12,0,0,0,3,0.13,VERIFIED_VALID,0
FRAUD_IN_40987,Vijay Kulkarni,Uttar Pradesh,294538,318350,1.08,0,0,0,4,0.21,VERIFIED_VALID,0
FRAUD_IN_40988,Vijay Kaur,Punjab,383957,400073,1.04,0,0,0,4,0.17,VERIFIED_VALID,0
FRAUD_IN_40989,Meena Das,Kerala,296760,296103,1.0,0,0,0,2,0.22,VERIFIED_VALID,0
FRAUD_IN_40990,Rekha Sheikh,Madhya Pradesh,215519,1004186,4.66,1,0,1,25,0.86,SUSPICIOUS,1
FRAUD_IN_40991,Sujata Singh,Rajasthan,327433,316886,0.97,0,0,0,2,0.21,VERIFIED_VALID,0
FRAUD_IN_40992,Sangeeta Patel,Gujarat,87571,83387,0.95,0,0,0,4,0.04,VERIFIED_VALID,0
FRAUD_IN_40993,Sujata Verma,Punjab,377137,1276092,3.38,1,0,0,27,0.88,UNVERIFIED,1
FRAUD_IN_40994,Rahul Kulkarni,Uttar Pradesh,314762,1477018,4.69,1,0,1,8,0.83,SUSPICIOUS,1
FRAUD_IN_40995,Pradeep Chaudhary,West Bengal,367909,361166,0.98,0,0,0,2,0.1,VERIFIED_VALID,0
FRAUD_IN_40996,Rahul Nair,Assam,198712,224214,1.13,0,0,0,1,0.16,VERIFIED_VALID,0
FRAUD_IN_40997,Savita Sharma,Karnataka,337172,323705,0.96,0,0,0,3,0.09,VERIFIED_VALID,0
FRAUD_IN_40998,Rahul Sheikh,Uttar Pradesh,378073,390771,1.03,0,0,0,1,0.18,VERIFIED_VALID,0
FRAUD_IN_40999,Rahul Joshi,Tamil Nadu,375863,1947401,5.18,1,0,0,33,0.81,SUSPICIOUS,1
FRAUD_IN_41000,Ayesha Chatterjee,West Bengal,389017,371832,0.96,0,0,0,1,0.01,VERIFIED_VALID,0
FRAUD_IN_41001,Rajesh Kumar,Bihar,237280,1218750,5.14,1,0,1,15,0.72,SUSPICIOUS,1
FRAUD_IN_41002,Shweta Deshmukh,Uttar Pradesh,414684,2287136,5.52,1,0,1,10,0.96,UNVERIFIED,1
FRAUD_IN_41003,Sunil Patil,Maharashtra,387558,443168,1.14,0,0,0,4,0.12,NOT_REQUIRED,0
FRAUD_IN_41004,Rahul Banerjee,Maharashtra,370902,342618,0.92,0,0,0,2,0.04,NOT_REQUIRED,0
FRAUD_IN_41005,Neha Singh,Karnataka,373748,390470,1.04,0,0,0,3,0.16,VERIFIED_VALID,0
FRAUD_IN_41006,Sanjay Chatterjee,Rajasthan,391610,397644,1.02,0,0,0,1,0.0,VERIFIED_VALID,0
FRAUD_IN_41007,Shweta Mehta,Uttar Pradesh,118510,116761,0.99,0,0,0,4,0.09,VERIFIED_VALID,0
FRAUD_IN_41008,Vijay Kaur,Rajasthan,65946,69673,1.06,0,0,0,2,0.06,VERIFIED_VALID,0
FRAUD_IN_41009,Suresh Nair,Odisha,196759,190526,0.97,0,0,0,2,0.08,VERIFIED_VALID,0
FRAUD_IN_41010,Karan Patil,Karnataka,106111,102334,0.96,0,0,0,3,0.18,NOT_REQUIRED,0
FRAUD_IN_41011,Anita Patel,Rajasthan,321043,302980,0.94,0,0,0,3,0.16,VERIFIED_VALID,0
FRAUD_IN_41012,Savita Reddy,Madhya Pradesh,38148,37616,0.99,0,0,0,2,0.22,VERIFIED_VALID,0
FRAUD_IN_41013,Simran Sharma,Madhya Pradesh,394361,379253,0.96,0,0,0,4,0.2,VERIFIED_VALID,0
FRAUD_IN_41014,Mahesh Singh,Madhya Pradesh,156187,144583,0.93,0,0,0,4,0.12,VERIFIED_VALID,0
FRAUD_IN_41015,Meena Rao,Uttar Pradesh,214094,226563,1.06,0,0,0,3,0.02,VERIFIED_VALID,0
FRAUD_IN_41016,Sanjay Patil,Kerala,300847,309960,1.03,0,0,0,2,0.17,VERIFIED_VALID,0
FRAUD_IN_41017,Sunita Singh,Bihar,392544,391085,1.0,0,0,0,1,0.06,VERIFIED_VALID,0
FRAUD_IN_41018,Ananya Shah,Bihar,41765,40881,0.98,0,0,0,3,0.08,NOT_REQUIRED,0
FRAUD_IN_41019,Anita Singh,Kerala,156862,607749,3.87,0,0,1,11,0.87,SUSPICIOUS,1
FRAUD_IN_41020,Mamta Joshi,Gujarat,281063,299067,1.06,0,0,0,2,0.15,VERIFIED_VALID,0
FRAUD_IN_41021,Ayesha Shah,Tamil Nadu,127709,140648,1.1,0,0,0,4,0.1,VERIFIED_VALID,0
FRAUD_IN_41022,Radha Sharma,Bihar,269361,300215,1.11,0,0,0,3,0.02,VERIFIED_VALID,0
FRAUD_IN_41023,Geeta Singh,Karnataka,72939,69751,0.96,0,0,0,1,0.0,NOT_REQUIRED,0
FRAUD_IN_41024,Arjun Kumar,Assam,202490,220479,1.09,0,0,0,3,0.03,VERIFIED_VALID,0
FRAUD_IN_41025,Vikram Nair,Maharashtra,99938,109551,1.1,0,0,0,4,0.0,NOT_REQUIRED,0
FRAUD_IN_41026,Mohammed Chatterjee,Maharashtra,224923,213893,0.95,0,0,0,2,0.18,VERIFIED_VALID,0
FRAUD_IN_41027,Arjun Verma,Bihar,293122,307972,1.05,0,0,0,3,0.02,VERIFIED_VALID,0
FRAUD_IN_41028,Lakshmi Rao,Madhya Pradesh,49819,47729,0.96,0,0,0,1,0.14,VERIFIED_VALID,0
FRAUD_IN_41029,Dinesh Deshmukh,Uttar Pradesh,256056,290826,1.14,0,0,0,4,0.05,VERIFIED_VALID,0
FRAUD_IN_41030,Suresh Chatterjee,Assam,140907,143127,1.02,0,0,0,1,0.11,VERIFIED_VALID,0
FRAUD_IN_41031,Fatima Gowda,Punjab,146317,150037,1.03,0,0,0,2,0.2,NOT_REQUIRED,0
FRAUD_IN_41032,Arjun Shah,Punjab,374829,381648,1.02,0,0,0,3,0.15,VERIFIED_VALID,0
FRAUD_IN_41033,Rahul Gupta,Rajasthan,307184,1902090,6.19,1,1,1,30,0.72,FAKE_CERTIFICATE,1
FRAUD_IN_41034,Geeta Chatterjee,Odisha,245320,1803501,7.35,0,0,1,35,0.71,SUSPICIOUS,1
FRAUD_IN_41035,Radha Chatterjee,Punjab,255789,282081,1.1,0,0,0,4,0.02,VERIFIED_VALID,0
FRAUD_IN_41036,Sanjay Reddy,Karnataka,330380,315094,0.95,0,0,0,4,0.16,NOT_REQUIRED,0
FRAUD_IN_41037,Rajesh Joshi,Bihar,53585,60552,1.13,0,0,0,3,0.22,VERIFIED_VALID,0
FRAUD_IN_41038,Kavita Banerjee,Tamil Nadu,312826,296137,0.95,0,0,1,3,0.19,VERIFIED_VALID,0
FRAUD_IN_41039,Amit Sheikh,Kerala,343271,382786,1.12,0,0,0,4,0.2,VERIFIED_VALID,0
FRAUD_IN_41040,Harpreet Singh,Kerala,125415,127555,1.02,0,0,0,4,0.03,VERIFIED_VALID,0
FRAUD_IN_41041,Vijay Banerjee,Gujarat,64655,68824,1.06,0,0,0,1,0.09,VERIFIED_VALID,0
FRAUD_IN_41042,Lakshmi Kulkarni,West Bengal,334757,340016,1.02,0,0,0,1,0.02,VERIFIED_VALID,0
FRAUD_IN_41043,Pradeep Chaudhary,Madhya Pradesh,300956,307093,1.02,0,0,0,4,0.1,VERIFIED_VALID,0
FRAUD_IN_41044,Neha Sharma,Karnataka,433955,480529,1.11,0,0,0,2,0.18,VERIFIED_VALID,0
FRAUD_IN_41045,Arjun Rao,Odisha,80941,326671,4.04,1,1,0,35,0.84,SUSPICIOUS,1
FRAUD_IN_41046,Prakash Sharma,Gujarat,311547,303085,0.97,0,0,0,2,0.14,VERIFIED_VALID,0
FRAUD_IN_41047,Savita Kulkarni,Haryana,404233,447570,1.11,0,0,0,1,0.05,VERIFIED_VALID,0
FRAUD_IN_41048,Dinesh Rao,Karnataka,358463,349003,0.97,0,0,0,2,0.06,NOT_REQUIRED,0
FRAUD_IN_41049,Vikram Verma,West Bengal,332625,342863,1.03,0,0,0,3,0.06,VERIFIED_VALID,0
FRAUD_IN_41050,Sujata Mehta,Karnataka,170841,167785,0.98,0,0,0,1,0.07,VERIFIED_VALID,0
FRAUD_IN_41051,Gurpreet Joshi,Kerala,153091,170156,1.11,0,0,0,3,0.1,NOT_REQUIRED,0
FRAUD_IN_41052,Tariq Chatterjee,Maharashtra,253445,238243,0.94,0,0,0,3,0.08,NOT_REQUIRED,0
FRAUD_IN_41053,Simran Kumar,West Bengal,278188,315846,1.14,0,0,0,1,0.04,VERIFIED_VALID,0
FRAUD_IN_41054,Bhavna Chaudhary,Kerala,154736,157747,1.02,0,0,1,1,0.07,NOT_REQUIRED,0
FRAUD_IN_41055,Prakash Shah,Kerala,62691,62150,0.99,0,0,0,2,0.05,VERIFIED_VALID,0
FRAUD_IN_41056,Vikram Das,Haryana,444705,493918,1.11,0,0,0,3,0.0,NOT_REQUIRED,0
FRAUD_IN_41057,Savita Das,Punjab,393729,367052,0.93,0,0,0,2,0.17,VERIFIED_VALID,0
FRAUD_IN_41058,Gurpreet Chatterjee,Haryana,363388,402129,1.11,0,0,0,1,0.04,VERIFIED_VALID,0
FRAUD_IN_41059,Geeta Chatterjee,Assam,179800,170063,0.95,0,0,0,2,0.14,NOT_REQUIRED,0
FRAUD_IN_41060,Lakshmi Chaudhary,Tamil Nadu,376112,369592,0.98,0,0,0,1,0.1,VERIFIED_VALID,0
FRAUD_IN_41061,Dinesh Singh,Odisha,238362,224946,0.94,0,0,0,3,0.0,VERIFIED_VALID,0
FRAUD_IN_41062,Sunita Rao,Karnataka,46789,48817,1.04,0,0,0,2,0.01,VERIFIED_VALID,0
FRAUD_IN_41063,Mahesh Patil,Karnataka,408078,454806,1.11,0,0,0,3,0.17,VERIFIED_VALID,0
FRAUD_IN_41064,Fatima Nair,Tamil Nadu,438574,467939,1.07,0,0,0,3,0.08,VERIFIED_VALID,0
FRAUD_IN_41065,Ayesha Das,Assam,183734,210710,1.15,0,0,1,2,0.04,VERIFIED_VALID,0
FRAUD_IN_41066,Pradeep Kaur,Kerala,414432,399343,0.96,0,0,0,4,0.13,VERIFIED_VALID,0
FRAUD_IN_41067,Rahul Patel,Bihar,208301,200535,0.96,0,0,0,4,0.04,VERIFIED_VALID,0
FRAUD_IN_41068,Meena Kumar,Rajasthan,425734,392596,0.92,0,0,0,3,0.17,VERIFIED_VALID,0
FRAUD_IN_41069,Lakshmi Banerjee,Karnataka,371559,357846,0.96,0,0,1,2,0.21,VERIFIED_VALID,0
FRAUD_IN_41070,Priya Kaur,Haryana,149803,149484,1.0,0,0,0,4,0.06,VERIFIED_VALID,0
FRAUD_IN_41071,Lakshmi Mehta,Karnataka,209012,223862,1.07,0,0,0,3,0.16,VERIFIED_VALID,0
FRAUD_IN_41072,Ganesh Singh,Kerala,399564,367804,0.92,0,0,0,3,0.21,VERIFIED_VALID,0
FRAUD_IN_41073,Suresh Joshi,Odisha,322295,303134,0.94,0,0,0,1,0.17,VERIFIED_VALID,0
FRAUD_IN_41074,Pooja Nair,Maharashtra,97005,105296,1.09,0,0,0,2,0.13,VERIFIED_VALID,0
