student_id,student_name,gender,state,district,social_category,annual_family_income_inr,academic_marks_pct,education_level,course_name,institution_type,is_single_girl_child,is_orphan,scholarship_id,scholarship_name,scholarship_min_marks,scholarship_max_income,target_eligibility
STU_IN_31592,Geeta Singh,Female,Tamil Nadu,Chennai,OBC,232447,73.0,Diploma / ITI,M.Sc Physics,Government Institution,0,0,SCHOL_BEGUM_HAZRAT,Begum Hazrat Mahal National Scholarship for Minority Girls,50.0,200000,VERIFY
STU_IN_31593,Ganesh Mishra,Male,Rajasthan,Bikaner,General,412282,56.0,Postgraduate (PG),BA Political Science,Government Institution,0,1,SCHOL_PRAGATI_GIRLS,AICTE Pragati Scholarship for Girl Students,60.0,800000,VERIFY
STU_IN_31594,Rahul Patel,Male,Tamil Nadu,Chennai,ST,181169,53.6,Postgraduate (PG),Class 12 Science,Government Aided,0,0,SCHOL_BEGUM_HAZRAT,Begum Hazrat Mahal National Scholarship for Minority Girls,50.0,200000,POTENTIALLY_ELIGIBLE
STU_IN_31595,Radha Rao,Female,Bihar,Purnia,General,138017,87.5,Undergraduate (UG),BA Political Science,Government Institution,0,0,SCHOL_NMMSS,National Means-cum-Merit Scholarship Scheme,55.0,350000,POTENTIALLY_ELIGIBLE
STU_IN_31596,Geeta Deshmukh,Female,Uttar Pradesh,Kanpur,SC,200333,56.0,Diploma / ITI,Class 10 CBSE/State Board,Government Institution,0,0,SCHOL_PM_YASHASVI,PM YASHASVI Top Class School & College Education,60.0,250000,VERIFY
STU_IN_31597,Harpreet Reddy,Male,Madhya Pradesh,Jabalpur,General,65252,77.2,Postgraduate (PG),B.Sc Agriculture,Government Institution,0,0,SCHOL_ISHAN_UDAY,Ishan Uday Special Scholarship for North Eastern Region,60.0,450000,POTENTIALLY_ELIGIBLE
STU_IN_31598,Sangeeta Chatterjee,Female,Uttar Pradesh,Kanpur,General,69073,63.9,Undergraduate (UG),Diploma Mechanical,Government Institution,0,0,SCHOL_ISHAN_UDAY,Ishan Uday Special Scholarship for North Eastern Region,60.0,450000,POTENTIALLY_ELIGIBLE
STU_IN_31599,Suresh Reddy,Male,Haryana,Gurugram,OBC,114697,49.3,School (9th-12th),Class 12 Science,Government Institution,0,0,SCHOL_POST_MATRIC_SC,Post-Matric Scholarship for SC Students,50.0,250000,VERIFY
STU_IN_31600,Pooja Joshi,Female,Maharashtra,Thane,SC,32826,68.4,Postgraduate (PG),M.Sc Physics,Government Institution,0,0,SCHOL_CENTRAL_SECTOR,Central Sector Scheme of Scholarships for University Students,80.0,450000,VERIFY
STU_IN_31601,Gurpreet Yadav,Male,Assam,Jorhat,ST,220529,51.0,Undergraduate (UG),Class 12 Science,Government Aided,0,0,SCHOL_ISHAN_UDAY,Ishan Uday Special Scholarship for North Eastern Region,60.0,450000,VERIFY
STU_IN_31602,Mamta Yadav,Female,Assam,Dibrugarh,EWS,655617,61.1,Postgraduate (PG),Class 12 Science,Government Institution,0,0,SCHOL_CENTRAL_SECTOR,Central Sector Scheme of Scholarships for University Students,80.0,450000,NOT_ELIGIBLE
STU_IN_31603,Mamta Joshi,Female,Rajasthan,Jodhpur,ST,150487,70.3,Undergraduate (UG),B.Sc Agriculture,Private Self-Financed,0,0,SCHOL_ISHAN_UDAY,Ishan Uday Special Scholarship for North Eastern Region,60.0,450000,POTENTIALLY_ELIGIBLE
STU_IN_31604,Fatima Kaur,Female,Madhya Pradesh,Bhopal,OBC,124353,92.4,Postgraduate (PG),B.Sc Agriculture,Government Aided,0,0,SCHOL_POST_MATRIC_SC,Post-Matric Scholarship for SC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_31605,Pradeep Reddy,Male,Kerala,Thrissur,SC,69188,84.6,Postgraduate (PG),M.Sc Physics,Government Aided,0,0,SCHOL_BEGUM_HAZRAT,Begum Hazrat Mahal National Scholarship for Minority Girls,50.0,200000,POTENTIALLY_ELIGIBLE
STU_IN_31606,Anil Singh,Male,Kerala,Kochi,OBC,46728,78.6,Postgraduate (PG),Class 10 CBSE/State Board,Private Self-Financed,0,0,SCHOL_PRAGATI_GIRLS,AICTE Pragati Scholarship for Girl Students,60.0,800000,POTENTIALLY_ELIGIBLE
STU_IN_31607,Sangeeta Khan,Female,Madhya Pradesh,Bhopal,General,231807,51.3,Postgraduate (PG),Class 10 CBSE/State Board,Private Self-Financed,0,0,SCHOL_PRAGATI_GIRLS,AICTE Pragati Scholarship for Girl Students,60.0,800000,VERIFY
STU_IN_31608,Geeta Shah,Female,Maharashtra,Pune,ST,547168,96.5,Diploma / ITI,Diploma Mechanical,Government Aided,0,0,SCHOL_POST_MATRIC_OBC,Post-Matric Scholarship for OBC Students,50.0,250000,VERIFY
STU_IN_31609,Anita Das,Female,Haryana,Faridabad,General,106851,72.2,Diploma / ITI,MBBS,Government Institution,0,0,SCHOL_PM_YASHASVI,PM YASHASVI Top Class School & College Education,60.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_31610,Radha Sharma,Female,Odisha,Rourkela,General,483456,98.8,Diploma / ITI,B.Sc Agriculture,Government Institution,0,0,SCHOL_BEGUM_HAZRAT,Begum Hazrat Mahal National Scholarship for Minority Girls,50.0,200000,VERIFY
STU_IN_31611,Vikram Rao,Male,Assam,Dibrugarh,SC,89579,79.8,Diploma / ITI,M.Sc Physics,Government Institution,0,0,SCHOL_PM_YASHASVI,PM YASHASVI Top Class School & College Education,60.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_31612,Fatima Patil,Female,Assam,Tezpur,EWS,33536,74.7,Diploma / ITI,B.Sc Agriculture,Government Institution,0,0,SCHOL_PM_YASHASVI,PM YASHASVI Top Class School & College Education,60.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_31613,Mamta Khan,Female,Madhya Pradesh,Bhopal,General,599765,64.0,Postgraduate (PG),B.Com Honors,Government Aided,1,0,SCHOL_POST_MATRIC_SC,Post-Matric Scholarship for SC Students,50.0,250000,VERIFY
STU_IN_31614,Deepak Shah,Male,Gujarat,Ahmedabad,ST,202930,90.3,Undergraduate (UG),Class 12 Science,Government Institution,0,0,SCHOL_PM_YASHASVI,PM YASHASVI Top Class School & College Education,60.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_31615,Meena Banerjee,Female,Assam,Dibrugarh,OBC,226851,85.2,Postgraduate (PG),B.Com Honors,Government Aided,1,0,SCHOL_POST_MATRIC_SC,Post-Matric Scholarship for SC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_31616,Mohammed Reddy,Male,Madhya Pradesh,Gwalior,OBC,196088,86.7,Postgraduate (PG),B.Sc Agriculture,Private Self-Financed,0,0,SCHOL_ISHAN_UDAY,Ishan Uday Special Scholarship for North Eastern Region,60.0,450000,POTENTIALLY_ELIGIBLE
STU_IN_31617,Mamta Verma,Female,Tamil Nadu,Tiruchirappalli,EWS,69548,95.6,School (9th-12th),Class 12 Science,Government Institution,0,0,SCHOL_BEGUM_HAZRAT,Begum Hazrat Mahal National Scholarship for Minority Girls,50.0,200000,POTENTIALLY_ELIGIBLE
STU_IN_31618,Ashok Sharma,Male,Assam,Jorhat,SC,128143,94.5,Postgraduate (PG),MBBS,Government Institution,0,0,SCHOL_PM_YASHASVI,PM YASHASVI Top Class School & College Education,60.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_31619,Sanjay Chaudhary,Male,Bihar,Muzaffarpur,OBC,233967,55.0,Diploma / ITI,Diploma Mechanical,Government Institution,0,0,SCHOL_BEGUM_HAZRAT,Begum Hazrat Mahal National Scholarship for Minority Girls,50.0,200000,VERIFY
STU_IN_31620,Simran Chatterjee,Female,Karnataka,Bengaluru,SC,67635,84.3,Diploma / ITI,B.Tech Computer Science,Private Self-Financed,0,0,SCHOL_PM_YASHASVI,PM YASHASVI Top Class School & College Education,60.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_31621,Anil Patil,Male,Punjab,Patiala,OBC,164722,55.7,School (9th-12th),BA Political Science,Government Institution,0,0,SCHOL_ISHAN_UDAY,Ishan Uday Special Scholarship for North Eastern Region,60.0,450000,VERIFY
STU_IN_31622,Deepika Gupta,Female,Karnataka,Hubballi,General,119745,65.0,Undergraduate (UG),B.Tech Computer Science,Government Institution,1,0,SCHOL_POST_MATRIC_OBC,Post-Matric Scholarship for OBC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_31623,Preeti Kumar,Female,Maharashtra,Aurangabad,EWS,71825,99.0,Postgraduate (PG),B.Tech Computer Science,Private Self-Financed,1,0,SCHOL_NMMSS,National Means-cum-Merit Scholarship Scheme,55.0,350000,POTENTIALLY_ELIGIBLE
STU_IN_31624,Vikram Deshmukh,Male,Haryana,Faridabad,OBC,76768,74.6,Postgraduate (PG),B.Com Honors,Private Self-Financed,0,0,SCHOL_BEGUM_HAZRAT,Begum Hazrat Mahal National Scholarship for Minority Girls,50.0,200000,POTENTIALLY_ELIGIBLE
STU_IN_31625,Savita Banerjee,Female,Maharashtra,Thane,SC,576402,90.1,Diploma / ITI,B.Com Honors,Government Aided,0,0,SCHOL_PM_YASHASVI,PM YASHASVI Top Class School & College Education,60.0,250000,VERIFY
STU_IN_31626,Manoj Khan,Male,West Bengal,Asansol,General,107609,79.0,School (9th-12th),B.Tech Computer Science,Government Institution,0,0,SCHOL_PRAGATI_GIRLS,AICTE Pragati Scholarship for Girl Students,60.0,800000,POTENTIALLY_ELIGIBLE
STU_IN_31627,Sujata Chaudhary,Female,West Bengal,Murshidabad,SC,236496,68.1,School (9th-12th),MBBS,Government Institution,1,0,SCHOL_POST_MATRIC_SC,Post-Matric Scholarship for SC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_31628,Mohammed Sheikh,Male,Bihar,Muzaffarpur,General,215060,51.3,Postgraduate (PG),Diploma Mechanical,Private Self-Financed,0,0,SCHOL_BEGUM_HAZRAT,Begum Hazrat Mahal National Scholarship for Minority Girls,50.0,200000,VERIFY
STU_IN_31629,Mohammed Patil,Male,Kerala,Kollam,General,168547,65.3,Postgraduate (PG),Class 12 Science,Government Institution,0,0,SCHOL_POST_MATRIC_SC,Post-Matric Scholarship for SC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_31630,Fatima Rao,Female,Gujarat,Vadodara,OBC,82775,76.7,Undergraduate (UG),Class 10 CBSE/State Board,Government Institution,0,0,SCHOL_BEGUM_HAZRAT,Begum Hazrat Mahal National Scholarship for Minority Girls,50.0,200000,POTENTIALLY_ELIGIBLE
STU_IN_31631,Meena Yadav,Female,Maharashtra,Solapur,OBC,330979,78.7,Diploma / ITI,BA Political Science,Government Institution,0,0,SCHOL_PM_YASHASVI,PM YASHASVI Top Class School & College Education,60.0,250000,VERIFY
STU_IN_31632,Sunita Patel,Female,Gujarat,Ahmedabad,SC,630289,92.8,Diploma / ITI,MBBS,Government Institution,0,0,SCHOL_ISHAN_UDAY,Ishan Uday Special Scholarship for North Eastern Region,60.0,450000,VERIFY
STU_IN_31633,Mohammed Patil,Male,West Bengal,Siliguri,General,25811,98.6,Postgraduate (PG),B.Tech Computer Science,Government Aided,0,0,SCHOL_PRAGATI_GIRLS,AICTE Pragati Scholarship for Girl Students,60.0,800000,POTENTIALLY_ELIGIBLE
STU_IN_31634,Preeti Mehta,Female,Madhya Pradesh,Bhopal,OBC,206509,50.5,Diploma / ITI,M.Sc Physics,Government Aided,0,0,SCHOL_NMMSS,National Means-cum-Merit Scholarship Scheme,55.0,350000,VERIFY
STU_IN_31635,Anil Banerjee,Male,Rajasthan,Jodhpur,EWS,256966,98.3,Undergraduate (UG),Class 10 CBSE/State Board,Government Institution,0,1,SCHOL_POST_MATRIC_SC,Post-Matric Scholarship for SC Students,50.0,250000,VERIFY
STU_IN_31636,Ganesh Sheikh,Male,Tamil Nadu,Salem,General,172519,94.9,Diploma / ITI,Diploma Mechanical,Government Institution,0,0,SCHOL_POST_MATRIC_OBC,Post-Matric Scholarship for OBC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_31637,Geeta Nair,Female,Gujarat,Vadodara,SC,182135,98.4,School (9th-12th),B.Tech Computer Science,Government Aided,0,0,SCHOL_POST_MATRIC_SC,Post-Matric Scholarship for SC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_31638,Mamta Nair,Female,Punjab,Bathinda,General,237151,95.0,Diploma / ITI,Diploma Mechanical,Government Institution,0,0,SCHOL_POST_MATRIC_OBC,Post-Matric Scholarship for OBC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_31639,Harpreet Reddy,Male,Maharashtra,Pune,OBC,709573,54.9,Diploma / ITI,Class 12 Science,Government Institution,0,0,SCHOL_ISHAN_UDAY,Ishan Uday Special Scholarship for North Eastern Region,60.0,450000,NOT_ELIGIBLE
STU_IN_31640,Bhavna Shah,Female,Kerala,Kozhikode,General,88165,63.0,Postgraduate (PG),B.Tech Computer Science,Government Institution,0,0,SCHOL_CENTRAL_SECTOR,Central Sector Scheme of Scholarships for University Students,80.0,450000,VERIFY
STU_IN_31641,Preeti Joshi,Female,Kerala,Kollam,ST,60500,49.8,Diploma / ITI,Class 10 CBSE/State Board,Government Institution,0,0,SCHOL_ISHAN_UDAY,Ishan Uday Special Scholarship for North Eastern Region,60.0,450000,VERIFY
STU_IN_31642,Karan Patel,Male,West Bengal,Asansol,General,154870,73.0,Postgraduate (PG),Class 10 CBSE/State Board,Private Self-Financed,0,0,SCHOL_NMMSS,National Means-cum-Merit Scholarship Scheme,55.0,350000,POTENTIALLY_ELIGIBLE
STU_IN_31643,Rekha Das,Female,Haryana,Gurugram,OBC,218246,87.1,Undergraduate (UG),B.Com Honors,Government Institution,0,0,SCHOL_PM_YASHASVI,PM YASHASVI Top Class School & College Education,60.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_31644,Ashok Reddy,Male,West Bengal,Durgapur,EWS,65732,83.7,Undergraduate (UG),Class 12 Science,Government Institution,0,0,SCHOL_PRAGATI_GIRLS,AICTE Pragati Scholarship for Girl Students,60.0,800000,POTENTIALLY_ELIGIBLE
STU_IN_31645,Prakash Kulkarni,Male,Karnataka,Bengaluru,OBC,469592,98.3,Postgraduate (PG),Class 10 CBSE/State Board,Government Institution,0,0,SCHOL_PM_YASHASVI,PM YASHASVI Top Class School & College Education,60.0,250000,VERIFY
STU_IN_31646,Anita Mishra,Female,Bihar,Patna,OBC,130303,80.5,Postgraduate (PG),Class 12 Science,Government Institution,0,0,SCHOL_PRAGATI_GIRLS,AICTE Pragati Scholarship for Girl Students,60.0,800000,POTENTIALLY_ELIGIBLE
STU_IN_31647,Pradeep Patil,Male,Haryana,Hisar,SC,158677,59.4,Diploma / ITI,Diploma Mechanical,Government Aided,0,0,SCHOL_ISHAN_UDAY,Ishan Uday Special Scholarship for North Eastern Region,60.0,450000,VERIFY
STU_IN_31648,Geeta Mishra,Female,Kerala,Kollam,General,205696,68.6,Diploma / ITI,Diploma Mechanical,Private Self-Financed,0,0,SCHOL_BEGUM_HAZRAT,Begum Hazrat Mahal National Scholarship for Minority Girls,50.0,200000,VERIFY
STU_IN_31649,Anita Sharma,Female,Madhya Pradesh,Indore,General,122922,60.9,Postgraduate (PG),M.Sc Physics,Private Self-Financed,1,0,SCHOL_POST_MATRIC_OBC,Post-Matric Scholarship for OBC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_31650,Sangeeta Verma,Female,Rajasthan,Bikaner,General,474647,95.6,School (9th-12th),B.Sc Agriculture,Government Institution,0,0,SCHOL_NMMSS,National Means-cum-Merit Scholarship Scheme,55.0,350000,VERIFY
STU_IN_31651,Anil Yadav,Male,Tamil Nadu,Tirunelveli,SC,494736,83.6,Diploma / ITI,Class 10 CBSE/State Board,Private Self-Financed,0,0,SCHOL_PM_YASHASVI,PM YASHASVI Top Class School & College Education,60.0,250000,VERIFY
STU_IN_31652,Rajesh Gowda,Male,Bihar,Bhagalpur,OBC,371177,93.5,Diploma / ITI,Diploma Mechanical,Government Institution,0,0,SCHOL_ISHAN_UDAY,Ishan Uday Special Scholarship for North Eastern Region,60.0,450000,POTENTIALLY_ELIGIBLE
STU_IN_31653,Manoj Patel,Male,Kerala,Thrissur,General,116899,76.3,Undergraduate (UG),B.Tech Computer Science,Government Aided,0,0,SCHOL_CENTRAL_SECTOR,Central Sector Scheme of Scholarships for University Students,80.0,450000,VERIFY
STU_IN_31654,Tariq Chatterjee,Male,Rajasthan,Bikaner,OBC,87901,93.9,Diploma / ITI,M.Sc Physics,Government Institution,0,0,SCHOL_CENTRAL_SECTOR,Central Sector Scheme of Scholarships for University Students,80.0,450000,POTENTIALLY_ELIGIBLE
STU_IN_31655,Meena Singh,Female,Tamil Nadu,Tirunelveli,OBC,762029,76.3,Undergraduate (UG),Diploma Mechanical,Government Institution,0,0,SCHOL_ISHAN_UDAY,Ishan Uday Special Scholarship for North Eastern Region,60.0,450000,VERIFY
STU_IN_31656,Pooja Shah,Female,Haryana,Ambala,OBC,32692,63.3,Diploma / ITI,B.Com Honors,Government Aided,0,0,SCHOL_POST_MATRIC_OBC,Post-Matric Scholarship for OBC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_31657,Pradeep Shah,Male,Uttar Pradesh,Gorakhpur,General,708569,49.8,Postgraduate (PG),BA Political Science,Government Aided,0,0,SCHOL_POST_MATRIC_OBC,Post-Matric Scholarship for OBC Students,50.0,250000,VERIFY
STU_IN_31658,Ashok Shah,Male,Odisha,Cuttack,General,253991,98.1,Diploma / ITI,B.Com Honors,Private Self-Financed,0,0,SCHOL_POST_MATRIC_OBC,Post-Matric Scholarship for OBC Students,50.0,250000,VERIFY
STU_IN_31659,Tariq Das,Male,Maharashtra,Aurangabad,EWS,591519,61.9,Postgraduate (PG),Diploma Mechanical,Government Institution,0,0,SCHOL_ISHAN_UDAY,Ishan Uday Special Scholarship for North Eastern Region,60.0,450000,VERIFY
STU_IN_31660,Neha Joshi,Female,Tamil Nadu,Tirunelveli,General,399910,67.1,Diploma / ITI,B.Com Honors,Private Self-Financed,1,0,SCHOL_CENTRAL_SECTOR,Central Sector Scheme of Scholarships for University Students,80.0,450000,VERIFY
STU_IN_31661,Rekha Patel,Female,Uttar Pradesh,Ghaziabad,SC,203811,86.0,School (9th-12th),Class 12 Science,Private Self-Financed,0,0,SCHOL_NMMSS,National Means-cum-Merit Scholarship Scheme,55.0,350000,POTENTIALLY_ELIGIBLE
STU_IN_31662,Deepika Nair,Female,Bihar,Bhagalpur,OBC,44707,93.1,Undergraduate (UG),Class 10 CBSE/State Board,Government Aided,1,0,SCHOL_NMMSS,National Means-cum-Merit Scholarship Scheme,55.0,350000,POTENTIALLY_ELIGIBLE
STU_IN_31663,Ramesh Sharma,Male,West Bengal,Howrah,General,441145,95.7,Undergraduate (UG),B.Tech Computer Science,Private Self-Financed,0,0,SCHOL_ISHAN_UDAY,Ishan Uday Special Scholarship for North Eastern Region,60.0,450000,POTENTIALLY_ELIGIBLE
STU_IN_31664,Bhavna Patil,Female,Madhya Pradesh,Jabalpur,OBC,643017,79.3,Diploma / ITI,B.Sc Agriculture,Private Self-Financed,0,0,SCHOL_NMMSS,National Means-cum-Merit Scholarship Scheme,55.0,350000,VERIFY
STU_IN_31665,Ramesh Reddy,Male,Rajasthan,Bikaner,OBC,721511,71.2,Diploma / ITI,Class 10 CBSE/State Board,Government Aided,0,0,SCHOL_BEGUM_HAZRAT,Begum Hazrat Mahal National Scholarship for Minority Girls,50.0,200000,VERIFY
STU_IN_31666,Sujata Kaur,Female,Odisha,Puri,OBC,169209,85.9,School (9th-12th),M.Sc Physics,Government Aided,1,0,SCHOL_BEGUM_HAZRAT,Begum Hazrat Mahal National Scholarship for Minority Girls,50.0,200000,POTENTIALLY_ELIGIBLE
STU_IN_31667,Lakshmi Das,Female,Rajasthan,Bikaner,OBC,286865,71.2,Undergraduate (UG),Class 10 CBSE/State Board,Private Self-Financed,0,0,SCHOL_POST_MATRIC_OBC,Post-Matric Scholarship for OBC Students,50.0,250000,VERIFY
STU_IN_31668,Bhavna Patil,Female,Gujarat,Surat,OBC,98586,56.5,Postgraduate (PG),B.Sc Agriculture,Government Aided,0,0,SCHOL_ISHAN_UDAY,Ishan Uday Special Scholarship for North Eastern Region,60.0,450000,VERIFY
STU_IN_31669,Rajesh Gupta,Male,Bihar,Purnia,General,101225,48.5,Diploma / ITI,B.Com Honors,Government Aided,0,0,SCHOL_PRAGATI_GIRLS,AICTE Pragati Scholarship for Girl Students,60.0,800000,VERIFY
STU_IN_31670,Rekha Sharma,Female,Maharashtra,Thane,SC,567506,48.7,School (9th-12th),BA Political Science,Government Institution,0,0,SCHOL_CENTRAL_SECTOR,Central Sector Scheme of Scholarships for University Students,80.0,450000,NOT_ELIGIBLE
STU_IN_31671,Sunil Banerjee,Male,Kerala,Thiruvananthapuram,OBC,46644,75.4,Postgraduate (PG),Diploma Mechanical,Government Aided,0,0,SCHOL_NMMSS,National Means-cum-Merit Scholarship Scheme,55.0,350000,POTENTIALLY_ELIGIBLE
STU_IN_31672,Kiran Patil,Female,Odisha,Sambalpur,OBC,82818,94.4,Undergraduate (UG),Class 10 CBSE/State Board,Government Institution,1,0,SCHOL_ISHAN_UDAY,Ishan Uday Special Scholarship for North Eastern Region,60.0,450000,POTENTIALLY_ELIGIBLE
STU_IN_31673,Amit Patil,Male,Odisha,Cuttack,OBC,223491,96.8,Undergraduate (UG),Class 10 CBSE/State Board,Government Institution,0,0,SCHOL_CENTRAL_SECTOR,Central Sector Scheme of Scholarships for University Students,80.0,450000,POTENTIALLY_ELIGIBLE
STU_IN_31674,Mohammed Gupta,Male,Bihar,Darbhanga,General,61653,78.1,Postgraduate (PG),B.Sc Agriculture,Government Aided,0,0,SCHOL_POST_MATRIC_OBC,Post-Matric Scholarship for OBC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_31675,Sanjay Banerjee,Male,Maharashtra,Thane,OBC,221343,57.8,Diploma / ITI,Class 10 CBSE/State Board,Government Aided,0,0,SCHOL_POST_MATRIC_OBC,Post-Matric Scholarship for OBC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_31676,Fatima Nair,Female,Bihar,Muzaffarpur,General,218445,56.2,Diploma / ITI,Class 10 CBSE/State Board,Private Self-Financed,1,0,SCHOL_PM_YASHASVI,PM YASHASVI Top Class School & College Education,60.0,250000,VERIFY
STU_IN_31677,Lakshmi Banerjee,Female,Madhya Pradesh,Ujjain,SC,122783,79.0,Postgraduate (PG),M.Sc Physics,Government Institution,0,0,SCHOL_NMMSS,National Means-cum-Merit Scholarship Scheme,55.0,350000,POTENTIALLY_ELIGIBLE
STU_IN_31678,Mamta Das,Female,Kerala,Thrissur,OBC,80017,94.9,Postgraduate (PG),M.Sc Physics,Private Self-Financed,1,0,SCHOL_NMMSS,National Means-cum-Merit Scholarship Scheme,55.0,350000,POTENTIALLY_ELIGIBLE
STU_IN_31679,Sanjay Yadav,Male,West Bengal,Murshidabad,SC,147548,56.0,School (9th-12th),Class 12 Science,Government Institution,0,0,SCHOL_POST_MATRIC_OBC,Post-Matric Scholarship for OBC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_31680,Gurpreet Gowda,Male,Uttar Pradesh,Lucknow,General,525330,70.5,School (9th-12th),M.Sc Physics,Government Institution,0,0,SCHOL_ISHAN_UDAY,Ishan Uday Special Scholarship for North Eastern Region,60.0,450000,VERIFY
STU_IN_31681,Gurpreet Singh,Male,Maharashtra,Nagpur,OBC,719645,70.1,Undergraduate (UG),BA Political Science,Government Aided,0,0,SCHOL_BEGUM_HAZRAT,Begum Hazrat Mahal National Scholarship for Minority Girls,50.0,200000,VERIFY
STU_IN_31682,Mamta Verma,Female,West Bengal,Siliguri,SC,90733,71.5,Postgraduate (PG),BA Political Science,Government Aided,1,0,SCHOL_PRAGATI_GIRLS,AICTE Pragati Scholarship for Girl Students,60.0,800000,POTENTIALLY_ELIGIBLE
STU_IN_31683,Rohan Banerjee,Male,Odisha,Cuttack,OBC,217818,80.8,Undergraduate (UG),B.Tech Computer Science,Government Institution,0,0,SCHOL_CENTRAL_SECTOR,Central Sector Scheme of Scholarships for University Students,80.0,450000,POTENTIALLY_ELIGIBLE
STU_IN_31684,Bhavna Singh,Female,Uttar Pradesh,Gorakhpur,OBC,743143,57.5,Postgraduate (PG),Diploma Mechanical,Government Institution,0,0,SCHOL_PM_YASHASVI,PM YASHASVI Top Class School & College Education,60.0,250000,VERIFY
STU_IN_31685,Mamta Mehta,Female,Kerala,Thiruvananthapuram,ST,120985,82.1,Undergraduate (UG),Class 12 Science,Private Self-Financed,0,0,SCHOL_ISHAN_UDAY,Ishan Uday Special Scholarship for North Eastern Region,60.0,450000,POTENTIALLY_ELIGIBLE
STU_IN_31686,Ashok Joshi,Male,Madhya Pradesh,Bhopal,General,67708,58.9,School (9th-12th),B.Tech Computer Science,Government Institution,0,0,SCHOL_POST_MATRIC_OBC,Post-Matric Scholarship for OBC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_31687,Meena Gupta,Female,Rajasthan,Kota,OBC,174940,50.5,School (9th-12th),B.Sc Agriculture,Government Aided,0,0,SCHOL_PM_YASHASVI,PM YASHASVI Top Class School & College Education,60.0,250000,VERIFY
